point_id,lat,lon,aoi,time,variable,stat,radius_m,value
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-28,lst_hour,nearest,0.0,23.983333587646484
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-28,lst_sst,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-28,lst_sst,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-28,lst_sst,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-28,lst_sst_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-28,lst_sst_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-28,lst_sst_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-28,lst_wind_speed_era5,nanmean,300.0,9.564992444268588
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-28,modis_sst_aqua,nanmean,1000.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-28,mur_sst,nanmean,1000.0,286.7673110961914
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-29,eco_hour_v002,nearest,0.0,22.41666603088379
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-29,eco_sst_v002,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-29,eco_sst_v002,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-29,eco_sst_v002,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-29,eco_sst_v002_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-29,eco_sst_v002_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-29,eco_sst_v002_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-29,eco_wind_speed_era5,nanmean,300.0,6.1634415100360735
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-29,lst_hour,nearest,0.0,23.866666793823242
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-29,lst_sst,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-29,lst_sst,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-29,lst_sst,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-29,lst_sst_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-29,lst_sst_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-29,lst_sst_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-29,lst_wind_speed_era5,nanmean,300.0,7.767855397586165
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-29,modis_sst_aqua,nanmean,1000.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-29,mur_sst,nanmean,1000.0,286.55957483362266
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-30,eco_hour_v002,nearest,0.0,21.616666793823242
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-30,eco_sst_v002,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-30,eco_sst_v002,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-30,eco_sst_v002,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-30,eco_sst_v002_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-30,eco_sst_v002_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-30,eco_sst_v002_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-30,eco_wind_speed_era5,nanmean,300.0,6.269378777207999
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-30,lst_hour,nearest,0.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-30,lst_sst,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-30,lst_sst,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-30,lst_sst,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-30,lst_sst_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-30,lst_sst_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-30,lst_sst_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-30,lst_wind_speed_era5,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-30,modis_sst_aqua,nanmean,1000.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-11-30,mur_sst,nanmean,1000.0,286.6919954087999
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-01,eco_hour_v002,nearest,0.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-01,eco_sst_v002,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-01,eco_sst_v002,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-01,eco_sst_v002,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-01,eco_sst_v002_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-01,eco_sst_v002_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-01,eco_sst_v002_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-01,eco_wind_speed_era5,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-01,lst_hour,nearest,0.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-01,lst_sst,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-01,lst_sst,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-01,lst_sst,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-01,lst_sst_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-01,lst_sst_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-01,lst_sst_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-01,lst_wind_speed_era5,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-01,modis_sst_aqua,nanmean,1000.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-01,mur_sst,nanmean,1000.0,287.2768119529442
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-02,eco_hour_v002,nearest,0.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-02,eco_sst_v002,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-02,eco_sst_v002,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-02,eco_sst_v002,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-02,eco_sst_v002_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-02,eco_sst_v002_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-02,eco_sst_v002_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-02,eco_wind_speed_era5,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-02,lst_hour,nearest,0.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-02,lst_sst,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-02,lst_sst,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-02,lst_sst,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-02,lst_sst_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-02,lst_sst_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-02,lst_sst_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-02,lst_wind_speed_era5,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-02,modis_sst_aqua,nanmean,1000.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-02,mur_sst,nanmean,1000.0,287.25013224283856
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-03,eco_hour_v002,nearest,0.0,20.83333396911621
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-03,eco_sst_v002,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-03,eco_sst_v002,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-03,eco_sst_v002,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-03,eco_sst_v002_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-03,eco_sst_v002_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-03,eco_sst_v002_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-03,eco_wind_speed_era5,nanmean,300.0,0.8276594630603132
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-03,lst_hour,nearest,0.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-03,lst_sst,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-03,lst_sst,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-03,lst_sst,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-03,lst_sst_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-03,lst_sst_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-03,lst_sst_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-03,lst_wind_speed_era5,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-03,modis_sst_aqua,nanmean,1000.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-03,mur_sst,nanmean,1000.0,287.3513680917245
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-04,eco_hour_v002,nearest,0.0,20.03333282470703
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-04,eco_sst_v002,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-04,eco_sst_v002,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-04,eco_sst_v002,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-04,eco_sst_v002_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-04,eco_sst_v002_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-04,eco_sst_v002_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-04,eco_wind_speed_era5,nanmean,300.0,9.64042275527428
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-04,lst_hour,nearest,0.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-04,lst_sst,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-04,lst_sst,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-04,lst_sst,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-04,lst_sst_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-04,lst_sst_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-04,lst_sst_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-04,lst_wind_speed_era5,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-04,modis_sst_aqua,nanmean,1000.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-04,mur_sst,nanmean,1000.0,287.38046886302806
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-05,eco_hour_v002,nearest,0.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-05,eco_sst_v002,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-05,eco_sst_v002,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-05,eco_sst_v002,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-05,eco_sst_v002_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-05,eco_sst_v002_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-05,eco_sst_v002_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-05,eco_wind_speed_era5,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-05,lst_hour,nearest,0.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-05,lst_sst,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-05,lst_sst,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-05,lst_sst,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-05,lst_sst_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-05,lst_sst_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-05,lst_sst_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-05,lst_wind_speed_era5,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-05,modis_sst_aqua,nanmean,1000.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-05,mur_sst,nanmean,1000.0,287.4471565529152
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-06,eco_hour_v002,nearest,0.0,13.550000190734863
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-06,eco_sst_v002,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-06,eco_sst_v002,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-06,eco_sst_v002,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-06,eco_sst_v002_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-06,eco_sst_v002_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-06,eco_sst_v002_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-06,eco_wind_speed_era5,nanmean,300.0,5.583550124332823
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-06,lst_hour,nearest,0.0,23.96666717529297
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-06,lst_sst,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-06,lst_sst,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-06,lst_sst,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-06,lst_sst_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-06,lst_sst_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-06,lst_sst_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-06,lst_wind_speed_era5,nanmean,300.0,5.271645792599382
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-06,modis_sst_aqua,nanmean,1000.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-06,mur_sst,nanmean,1000.0,287.5660640575268
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-07,eco_hour_v002,nearest,0.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-07,eco_sst_v002,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-07,eco_sst_v002,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-07,eco_sst_v002,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-07,eco_sst_v002_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-07,eco_sst_v002_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-07,eco_sst_v002_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-07,eco_wind_speed_era5,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-07,lst_hour,nearest,0.0,23.866666793823242
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-07,lst_sst,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-07,lst_sst,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-07,lst_sst,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-07,lst_sst_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-07,lst_sst_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-07,lst_sst_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-07,lst_wind_speed_era5,nanmean,300.0,11.969690783270474
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-07,modis_sst_aqua,nanmean,1000.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-07,mur_sst,nanmean,1000.0,287.3686127839265
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-08,eco_hour_v002,nearest,0.0,18.433332443237305
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-08,eco_sst_v002,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-08,eco_sst_v002,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-08,eco_sst_v002,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-08,eco_sst_v002_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-08,eco_sst_v002_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-08,eco_sst_v002_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-08,eco_wind_speed_era5,nanmean,300.0,10.173062324523926
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-08,lst_hour,nearest,0.0,23.766666412353516
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-08,lst_sst,count_valid,300.0,26.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-08,lst_sst,nanmean,300.0,269.58941063514123
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-08,lst_sst,nanstd,300.0,0.14885107526653238
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-08,lst_sst_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-08,lst_sst_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-08,lst_sst_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-08,lst_wind_speed_era5,nanmean,300.0,8.74394650294863
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-08,modis_sst_aqua,nanmean,1000.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-08,mur_sst,nanmean,1000.0,287.97207980685766
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-09,eco_hour_v002,nearest,0.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-09,eco_sst_v002,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-09,eco_sst_v002,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-09,eco_sst_v002,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-09,eco_sst_v002_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-09,eco_sst_v002_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-09,eco_sst_v002_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-09,eco_wind_speed_era5,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-09,lst_hour,nearest,0.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-09,lst_sst,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-09,lst_sst,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-09,lst_sst,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-09,lst_sst_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-09,lst_sst_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-09,lst_sst_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-09,lst_wind_speed_era5,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-09,modis_sst_aqua,nanmean,1000.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-09,mur_sst,nanmean,1000.0,287.9703380443432
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-10,eco_hour_v002,nearest,0.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-10,eco_sst_v002,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-10,eco_sst_v002,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-10,eco_sst_v002,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-10,eco_sst_v002_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-10,eco_sst_v002_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-10,eco_sst_v002_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-10,eco_wind_speed_era5,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-10,lst_hour,nearest,0.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-10,lst_sst,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-10,lst_sst,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-10,lst_sst,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-10,lst_sst_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-10,lst_sst_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-10,lst_sst_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-10,lst_wind_speed_era5,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-10,modis_sst_aqua,nanmean,1000.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-10,mur_sst,nanmean,1000.0,287.9174310189706
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-11,eco_hour_v002,nearest,0.0,17.633333206176758
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-11,eco_sst_v002,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-11,eco_sst_v002,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-11,eco_sst_v002,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-11,eco_sst_v002_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-11,eco_sst_v002_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-11,eco_sst_v002_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-11,eco_wind_speed_era5,nanmean,300.0,3.6714812969339303
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-11,lst_hour,nearest,0.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-11,lst_sst,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-11,lst_sst,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-11,lst_sst,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-11,lst_sst_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-11,lst_sst_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-11,lst_sst_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-11,lst_wind_speed_era5,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-11,modis_sst_aqua,nanmean,1000.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-11,mur_sst,nanmean,1000.0,288.077963369864
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-12,eco_hour_v002,nearest,0.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-12,eco_sst_v002,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-12,eco_sst_v002,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-12,eco_sst_v002,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-12,eco_sst_v002_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-12,eco_sst_v002_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-12,eco_sst_v002_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-12,eco_wind_speed_era5,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-12,lst_hour,nearest,0.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-12,lst_sst,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-12,lst_sst,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-12,lst_sst,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-12,lst_sst_clean,count_valid,300.0,0.0
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-12,lst_sst_clean,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-12,lst_sst_clean,nanstd,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-12,lst_wind_speed_era5,nanmean,300.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-12,modis_sst_aqua,nanmean,1000.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-12,mur_sst,nanmean,1000.0,288.2471655386466
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-13,eco_hour_v002,nearest,0.0,
SF054,-43.0982324452208,147.722799222449,Hobart,2022-12-13,eco_sst_v002,count_valid,300.0,0.0
